Unnamed: 0,title,date,stock,sentiment_label,sentiment_score,sentiment_scalar,event_type,entity_a,entity_b,event_confidence
1047183,Should You Buy Mazor Robotics (MZOR) As It Hits New High?,2017-10-04 00:00:00,MDT,Neutral,0.9967045187950134,0.0,Stock Movement,MDT,,0.5
1047184,Boston Scientific's Resonate Devices Boost Cardiac Rhythm Arm,2017-09-29 00:00:00,MDT,Neutral,0.9995456337928772,0.0,Analyst Rating,MDT,,0.5
1047185,Medtronic Advances in Pain Therapy With U.S. Intellis Launch,2017-09-22 00:00:00,MDT,Neutral,0.999208390712738,0.0,Product Launch,MDT,,0.5
1047186,Medtronic (MDT) Down 2.7% Since Earnings Report: Can It Rebound?,2017-09-22 00:00:00,MDT,Neutral,0.9994019269943237,0.0,Earnings Report,MDT,,0.5
1047187,Medtronic Plc (MDT) Chairman & CEO Omar Ishrak Sold $––.5 million of Shares,2017-09-18 00:00:00,MDT,Neutral,0.9999260902404785,0.0,Stock Movement,MDT,,0.5
1047188,"Medtronic (MDT) Begins Product Recall, Diabetes Group a Drag",2017-09-12 00:00:00,MDT,Neutral,0.9952235817909241,0.0,Stock Movement,MDT,,0.5
1047189,"Top Stock Reports for Starbucks, Medtronic & Monsanto",2017-09-06 00:00:00,MDT,Neutral,0.9988044500350952,0.0,Stock Movement,MDT,,0.5
1047190,Medtronic (MDT) & Mazor Robotics Tie-Up Reaches Next Level,2017-09-05 00:00:00,MDT,Neutral,0.9933491349220276,0.0,Analyst Rating,MDT,,0.5
1047191,Mazor Robotics Hits 52-Week High Through Medtronic Alliance,2017-09-04 00:00:00,MDT,Neutral,0.9994379878044128,0.0,Stock Movement,MDT,,0.5
1047192,"Medtronic (MDT) Sees a Mixed Q1, New Products Bode Well",2017-08-29 00:00:00,MDT,Neutral,0.984791100025177,0.0,Earnings Report,MDT,,0.5
1047193,Abbott's (ABT) FDA Nod for LVAD Boosts Medical Devices Arm,2017-08-29 00:00:00,MDT,Neutral,0.9991829991340637,0.0,Legal and Regulation,MDT,,0.5
1047194,"The Zacks Analyst Blog Highlights: Occidental Petroleum, HP, Anthem, Medtronic and Ulta Beauty",2017-08-28 00:00:00,MDT,Neutral,0.998877227306366,0.0,Analyst Rating,MDT,,0.5
1047195,"Top Analyst Reports for Occidental Petroleum, HP & Anthem",2017-08-25 00:00:00,MDT,Neutral,0.9997062087059021,0.0,Analyst Rating,MDT,,0.5
1047196,"Company News For August 23, 2017",2017-08-23 00:00:00,MDT,Neutral,0.9999128580093384,0.0,Stock Movement,MDT,,0.5
1047197,Medtronic's (MDT) CE Mark in Heart Lead Strengthens CVG Arm,2017-08-23 00:00:00,MDT,Neutral,0.9988465309143066,0.0,Legal and Regulation,MDT,,0.5
1047198,' Bear Stocks for Today,2017-08-22 00:00:00,MDT,Neutral,0.9995778203010559,0.0,Stock Movement,MDT,,0.5
1047199,The Final Phase Of Q2 Earnings,2017-08-22 00:00:00,MDT,Neutral,0.8297802805900574,0.0,Earnings Report,MDT,,0.5
1047200,"Medtronic (MDT) Tops Q1 Earnings, Reiterates '18 Guidance",2017-08-22 00:00:00,MDT,Neutral,0.9939245581626892,0.0,Earnings Report,MDT,,0.5
1047201,Medtronic (MDT) Q1 Earnings: Stock Likely to Beat Again?,2017-08-18 00:00:00,MDT,Neutral,0.9989883303642273,0.0,Earnings Report,MDT,,0.5
1047202,"Vanguard Sells Medtronic, Cigna in —nd Quarter",2017-08-17 00:00:00,MDT,Neutral,0.999667763710022,0.0,Stock Movement,MDT,,0.5
1047203,Should You Sell Medtronic (MDT) Before Earnings?,2017-08-16 00:00:00,MDT,Neutral,0.9938317537307739,0.0,Stock Movement,MDT,,0.5
1047204,"Koch Industries Inc Buys Vistra Energy Corp, PowerShares Exchange-Traded Fund Trust, iShares ...",2017-08-15 00:00:00,MDT,Neutral,0.9936081171035767,0.0,Mergers and Acquisitions,MDT,,0.5
1047205,"Hotchkis & Wiley Buys Apache Corp, Hewlett Packard Enterprise Co, Discover Financial ...",2017-08-11 00:00:00,MDT,Neutral,0.999727189540863,0.0,Mergers and Acquisitions,MDT,,0.5
1047206,"Trust Co Buys Stanley Black & Decker Inc, SPDR Series Trust S&P Biotech, Goldman Sachs ...",2017-08-10 00:00:00,MDT,Neutral,0.999672532081604,0.0,Stock Movement,MDT,,0.5
1047207,"Dorsey & Whitney Trust CO LLC Buys Medtronic PLC, Vanguard Total International Stock ETF, ...",2017-08-10 00:00:00,MDT,Neutral,0.9936591982841492,0.0,Stock Movement,MDT,,0.5
1047208,"Trustco Bank Corp N Y Buys Medtronic PLC, Bristol-Myers Squibb Company, Automatic Data ...",2017-08-10 00:00:00,MDT,Neutral,0.9975858926773071,0.0,Mergers and Acquisitions,MDT,,0.5
1047209,"AGF Investments America Inc. Buys Medtronic PLC, Danaher Corp, Cummins Inc, Sells Mobileye NV, ...",2017-08-09 00:00:00,MDT,Neutral,0.9990979433059692,0.0,Stock Movement,MDT,,0.5
1047210,"Hirtle Callaghan & Co LLC Buys SPDR Select Sector Fund - Financial, Medtronic PLC, Energy ...",2017-08-04 00:00:00,MDT,Neutral,0.994902491569519,0.0,Analyst Rating,MDT,,0.5
1047211,"The Zacks Analyst Blog Highlights: Chevron, Wells Fargo & Company, Medtronic, Sony and EOG Resources",2017-08-04 00:00:00,MDT,Neutral,0.9997255206108093,0.0,Analyst Rating,MDT,,0.5
1047212,"Enterprise Financial Services Corp Buys SPDR S&P 5……, Facebook Inc, The Cooper Inc, ...",2017-07-28 00:00:00,MDT,Neutral,0.999000608921051,0.0,Stock Movement,MDT,,0.5
1047213,"United Therapeutics (UTHR) Incurs Loss in Q2, Sales Top",2017-07-28 00:00:00,MDT,Neutral,0.9945608973503113,0.0,Earnings Report,MDT,,0.5
1047214,"Peoples Bank National Association Buys SPDR S&P Dividend, Vanguard Intermediate-Term ...",2017-07-28 00:00:00,MDT,Neutral,0.9996761083602905,0.0,Stock Movement,MDT,,0.5
1047215,"Moody Lynn & Lieberson, Inc. Buys The Estee Lauder Inc, Siemens AG, Vanguard FTSE Emerging ...",2017-07-26 00:00:00,MDT,Neutral,0.9980939030647278,0.0,Stock Movement,MDT,,0.5
1047216,"This Robotics Player Neared 1,000, Then Toppled — Here's Why",2017-07-21 00:00:00,MDT,Neutral,0.9996917247772217,0.0,Earnings Report,MDT,,0.5
1047217,United Therapeutics Exhibits Some Value,2017-07-20 00:00:00,MDT,Neutral,0.9975863695144653,0.0,Stock Movement,MDT,,0.5
1047218,"Diversified Trust Co Buys iShares Edge MSCI USA Momentum Factor, Vanguard FTSE Emerging ...",2017-07-18 00:00:00,MDT,Neutral,0.8065184354782104,0.0,Stock Movement,MDT,,0.5
1047219,Medtronic InterStim System Shows Five-Year Positive Results,2017-07-18 00:00:00,MDT,Neutral,0.9746432304382324,0.0,Analyst Rating,MDT,,0.5
1047220,The Compounding and Value Connection,2017-07-13 00:00:00,MDT,Neutral,0.9989655017852783,0.0,Macroeconomic,MDT,,0.5
1047221,Medtronic Enrolls First Patient Under STOP AF First Trial,2017-07-13 00:00:00,MDT,Neutral,0.9970641732215881,0.0,Legal and Regulation,MDT,,0.5
1047222,FDA Approval Widens Medtronic's (MDT) TAVR Platform Reach,2017-07-11 00:00:00,MDT,Neutral,0.9983823299407959,0.0,Legal and Regulation,MDT,,0.5
1047223,Medtronic (MDT) Launches Resolute Onyx DES Device in Japan,2017-07-10 00:00:00,MDT,Neutral,0.9989732503890991,0.0,Product Launch,MDT,,0.5
1047224,"Zacks Industry Outlook Highlights: Teleflex, Medtronic, Johnson & Johnson, Hologic and Wright Medical",2017-07-10 00:00:00,MDT,Neutral,0.9981805086135864,0.0,Analyst Rating,MDT,,0.5
1047225,MedTech Thriving on Consolidation & Expansion: Stocks to Buy,2017-07-07 00:00:00,MDT,Neutral,0.9997977614402771,0.0,Mergers and Acquisitions,MDT,,0.5
1047226,"VNBTrust, National Association Buys Computer Programs and Systems Inc, Dollar Tree Inc, LiLAC ...",2017-07-06 00:00:00,MDT,Neutral,0.9993808269500732,0.0,Mergers and Acquisitions,MDT,,0.5
1047227,Medtronic (MDT) Partners with Aetna for Type 1 & 2 Diabetes (Revised),2017-06-29 00:00:00,MDT,Neutral,0.9999446868896484,0.0,Analyst Rating,MDT,,0.5
1047228,"Medtronic PLC (MDT) Files –…-K for the Fiscal Year Ended on April '…, —…–7",2017-06-27 00:00:00,MDT,Neutral,0.9995198249816895,0.0,Earnings Report,MDT,,0.5
1047229,Weekly Top Insider Buys Highlight for the Week of June —',2017-06-24 00:00:00,MDT,Neutral,0.9998273253440857,0.0,Analyst Rating,MDT,,0.5
1047230,Intuitive Surgical Rises As Rivals Fail To Crack DaVinci Code,2017-06-20 00:00:00,MDT,Neutral,0.9921202659606934,0.0,Analyst Rating,MDT,,0.5
1047231,Medtronic SureTune3 Obtains Health Canada License for DBS,2017-06-07 00:00:00,MDT,Neutral,0.999210000038147,0.0,Legal and Regulation,MDT,,0.5
1047232,Which Medical Funds Generated The Healthiest Returns In May?,2017-06-02 00:00:00,MDT,Neutral,0.9205401539802551,0.0,Earnings Report,MDT,,0.5
1047233,"Company News for May 26, 2017",2017-05-26 00:00:00,MDT,Neutral,0.9999066591262817,0.0,Stock Movement,MA,,0.10541259590536356
1047234,3 Stocks In Or Near Buy Range With Earnings Due: Investing Action Plan,2017-05-24 00:00:00,MDT,Neutral,0.9989287257194519,0.0,Earnings Report,MDT,,0.5
1047235,5 Must See Earnings Charts,2017-05-23 00:00:00,MDT,Neutral,0.9903530478477478,0.0,Earnings Report,MDT,,0.5
1047236,Medtronic (MDT) Q4 Earnings: Stock Likely to Beat Again?,2017-05-23 00:00:00,MDT,Neutral,0.9989883303642273,0.0,Earnings Report,MDT,,0.5
1047237,"OPEC Meeting, Ulta Beauty, Best Buy, Momo Lead Investing Action Plan",2017-05-19 00:00:00,MDT,Neutral,0.9995015859603882,0.0,Macroeconomic,MDT,,0.5
1047238,Goldman Sachs Rates Health Care Stocks,2017-05-17 00:00:00,MDT,Neutral,0.9995155334472656,0.0,Analyst Rating,MDT,,0.5
1047239,"Farmers National Bank Buys The Mosaic Co, Kinder Morgan Inc, Vanguard Value ETF - DNQ, Sells ...",2017-05-17 00:00:00,MDT,Neutral,0.9982838034629822,0.0,Stock Movement,MDT,,0.5
1047240,"3 Best ETF Ideas Tap Earnings Growth, Dividends",2017-05-12 00:00:00,MDT,Neutral,0.9874939322471619,0.0,Earnings Report,MDT,,0.5
1047241,Jeff Auxier Comments on Medtronic plc,2017-05-09 00:00:00,MDT,Neutral,0.9982692003250122,0.0,Analyst Rating,MDT,,0.5
1047242,Richard Pzena Invests in ' Health Care Companies,2017-05-09 00:00:00,MDT,Neutral,0.9997312426567078,0.0,Analyst Rating,MDT,,0.5
1047243,"Quadrant Capital Management, LLC Buys Thermo Fisher Scientific, Medtronic PLC, Sells Simon ...",2017-04-28 00:00:00,MDT,Neutral,0.9997872710227966,0.0,Stock Movement,MDT,,0.5
1047244,"Capital Insight Partners, Llc Buys Medtronic PLC, PepsiCo, Mitsubishi UFJ Financial Group, ...",2017-04-27 00:00:00,MDT,Neutral,0.9984481334686279,0.0,Mergers and Acquisitions,MDT,,0.5
1047245,The Vetr community has downgraded $MDT to 3-Stars,2017-04-25 00:00:00,MDT,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,MDT,,0.5
1047246,"Intermede Investment Partners Ltd Buys Rockwell Collins, S&P Global, Biogen, Sells B/E ...",2017-04-25 00:00:00,MDT,Neutral,0.9981762170791626,0.0,Stock Movement,MDT,,0.5
1047247,"PGGM Investments Buys Simon Property Group, Medtronic PLC, Dupont Fabros Technology, Sells Duke ...",2017-04-25 00:00:00,MDT,Neutral,0.9984726309776306,0.0,Mergers and Acquisitions,MDT,,0.5
1047248,The Vetr community has upgraded $MDT to 3.5-Stars.,2017-04-24 00:00:00,MDT,Neutral,0.9014973044395447,0.0,Analyst Rating,MDT,,0.5
1047249,"T. Rowe Price Keeps Buying Philip Morris, Wells Fargo, Others",2017-04-24 00:00:00,MDT,Neutral,0.9995195865631104,0.0,Stock Movement,MDT,,0.5
1047250,"City Holding Co Buys L' Technologies, Amazon. ...",2017-04-20 00:00:00,MDT,Neutral,0.9999349117279053,0.0,Mergers and Acquisitions,AMZN,AMZN,0.4564882665872574
1047251,Is Cardinal Health a Better Bargain Than Ever?,2017-04-18 00:00:00,MDT,Neutral,0.9989244341850281,0.0,Analyst Rating,MDT,,0.5
1047252,Bear Growls As Financials Weaken Further; Europe Also Weighs,2017-04-18 00:00:00,MDT,Neutral,0.9990092515945435,0.0,Macroeconomic,MDT,,0.5
1047253,Bear Growls As Financials Weaken Further; Europe Also Weighs,2017-04-18 00:00:00,MDT,Neutral,0.9990092515945435,0.0,Macroeconomic,MDT,,0.5
1047254,"T Rowe Price Equity Income Fund Buys US Bancorp, Wells Fargo, Occidental Petroleum, Sells Union ...",2017-04-17 00:00:00,MDT,Neutral,0.9998216032981873,0.0,Stock Movement,MDT,,0.5
1047255,"Study These Gurus, but Don't Buy Their Funds",2017-04-14 00:00:00,MDT,Neutral,0.999221682548523,0.0,Analyst Rating,MDT,,0.5
1047256,"First American Bank Buys JPMorgan Chase, Medtronic PLC, Exelon, Sells NXP Semiconductors NV, ...",2017-04-11 00:00:00,MDT,Neutral,0.9849585294723511,0.0,Mergers and Acquisitions,MDT,,0.5
1047257,"Confluence Investment Management Llc Buys Polaris Industries, Analog Devices, Starbucks, Sells ...",2017-04-06 00:00:00,MDT,Neutral,0.99993896484375,0.0,Stock Movement,MDT,,0.5
1047258,"F&V Capital Management, LLC Buys Bank of Americaoration, Medtronic PLC, Vanguard ...",2017-04-05 00:00:00,MDT,Neutral,0.9999402761459351,0.0,Stock Movement,MDT,,0.5
1047259,The Vetr community has downgraded $MDT to 3-Stars,2017-04-04 00:00:00,MDT,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,MDT,,0.5
1047260,The Vetr community has upgraded $MDT to 3.5-Stars.,2017-04-03 00:00:00,MDT,Neutral,0.9014973044395447,0.0,Analyst Rating,MDT,,0.5
1047261,Just Buy It,2017-03-27 00:00:00,MDT,Neutral,0.9973384737968445,0.0,Stock Movement,MDT,,0.5
1047262,"Primecap Sells NVIDIA, Microsoft, Union Pacific",2017-03-23 00:00:00,MDT,Neutral,0.9996143579483032,0.0,Stock Movement,MDT,,0.5
1047263,The Vetr community has downgraded $MDT to 3-Stars,2017-03-22 00:00:00,MDT,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,MDT,,0.5
1047264,The Vetr community has upgraded $MDT to 3.5-Stars.,2017-03-21 00:00:00,MDT,Neutral,0.9014973044395447,0.0,Analyst Rating,MDT,,0.5
1047265,Medtronic goes ex-dividend tomorrow,2017-03-21 00:00:00,MDT,Neutral,0.9999561309814453,0.0,Stock Movement,MDT,,0.5
1047266,Selling Or Trimming Reasons Within My 86 Stock Portfolio,2017-03-21 00:00:00,MDT,Neutral,0.9987572431564331,0.0,Stock Movement,MDT,,0.5
1047267,LivaNova Is A Very Attractive Investment With An Asymmetric Risk/Reward,2017-03-20 00:00:00,MDT,Neutral,0.9908769726753235,0.0,Analyst Rating,MDT,,0.5
1047268,"Dodge & Cox Buys Bristol-Myers Squibb Company, Zayo Group Holdings, Medtronic PLC, Sells ...",2017-03-20 00:00:00,MDT,Neutral,0.99979168176651,0.0,Mergers and Acquisitions,MDT,,0.5
1047269,Corporate Venture Capital - Savior Of Medtech?,2017-03-20 00:00:00,MDT,Neutral,0.9788749814033508,0.0,Analyst Rating,MDT,,0.5
1047270,"Dividend Aristocrats: Medtronic vs. Becton, Dickinson & Company",2017-03-19 00:00:00,MDT,Neutral,0.9999803304672241,0.0,Analyst Rating,MDT,,0.5
1047271,Here's How I Invest My Own Retirement Cash,2017-03-16 00:00:00,MDT,Neutral,0.9985456466674805,0.0,Analyst Rating,MDT,,0.5
1047272,Trump's proposed 2018 budget trims NIH funding 20%; healthcare stocks in the red,2017-03-16 00:00:00,MDT,Neutral,0.8307420611381531,0.0,Stock Movement,MDT,,0.5
1047273,The Vetr community has downgraded $MDT to 3-Stars,2017-03-14 00:00:00,MDT,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,MDT,,0.5
1047274,United Therapeutics down 3% over possible delay in Remodulin infusion pump,2017-03-14 00:00:00,MDT,Negative,0.9998106360435486,-0.9998106360435486,Stock Movement,MDT,,0.5
1047275,"Supernus, Valeant, Endo Stocks Lose Big After Trump Drug-Pricing Tweet",2017-03-07 00:00:00,MDT,Neutral,0.9988679885864258,0.0,Stock Movement,MDT,,0.5
1047276,Repatha's Next Challenge Is Expectations,2017-03-07 00:00:00,MDT,Neutral,0.9479068517684937,0.0,Macroeconomic,MDT,,0.5
1047277,General Electric (GE) and Medtronic (MDT) Could Find Big Trouble With Little Ol' Biotricity (BTCY),2017-03-07 00:00:00,MDT,Neutral,0.9973176121711731,0.0,Stock Movement,MDT,,0.5
1047278,The Vetr community has upgraded $MDT to 4-Stars.,2017-03-06 00:00:00,MDT,Neutral,0.8534014225006104,0.0,Analyst Rating,MDT,,0.5
1047279,General Electric (GE) and Medtronic (MDT) Could Fine Big Trouble With Little Ol' Biotricity (BTCY),2017-03-06 00:00:00,MDT,Neutral,0.9973176121711731,0.0,Stock Movement,MDT,,0.5
1047280,"Medtronic: A Healthy, Painless Investment",2017-03-03 00:00:00,MDT,Neutral,0.9968921542167664,0.0,Analyst Rating,MDT,,0.5
1047281,How IoT Is Creating Investment Opportunity In Healthcare,2017-03-03 00:00:00,MDT,Neutral,0.9438682198524475,0.0,Analyst Rating,MDT,,0.5
1047282,Can 20 Financial Ratios Be Used To Find Dividend Growth Companies That Outperform The Market?,2017-03-02 00:00:00,MDT,Neutral,0.9990023970603943,0.0,Analyst Rating,MDT,,0.5
1047283,The Vetr community has downgraded $MDT to 2.5-Stars,2017-03-01 00:00:00,MDT,Negative,0.9689961075782776,-0.9689961075782776,Analyst Rating,MDT,,0.5
1047284,"Portfolio Update: Something Old, Something New, Nothing Borrowed, But Oh, Was I Blue",2017-03-01 00:00:00,MDT,Neutral,0.99989914894104,0.0,Analyst Rating,MDT,,0.5
1047285,Medtronic (MDT) Presents 5-Year Cost Data of CRT Devices,2017-02-28 00:00:00,MDT,Neutral,0.9995805621147156,0.0,Macroeconomic,MDT,,0.5
1047286,Medtronic: Future Looks Good,2017-02-27 00:00:00,MDT,Neutral,0.9994613528251648,0.0,Analyst Rating,MDT,,0.5
1047287,Snippet Roundup: Cyclacel's Data Dredge And Bristol's Activist Investor,2017-02-27 00:00:00,MDT,Neutral,0.9995630383491516,0.0,Stock Movement,MDT,,0.5
1047288,Electrophysiology Devices: Key Players In A Fast-Growing Market,2017-02-27 00:00:00,MDT,Neutral,0.9997679591178894,0.0,Macroeconomic,MDT,,0.5
1047289,No Lotus élan For Boston,2017-02-27 00:00:00,MDT,Neutral,0.9997679591178894,0.0,Analyst Rating,MDT,,0.5
1047290,Medtronic Poised on Strong Fundamentals Despite Several Woes,2017-02-24 00:00:00,MDT,Neutral,0.998809814453125,0.0,Analyst Rating,MDT,,0.5
1047291,Is Trump About To Blow Up Medtronic's Tax Avoidance Business Model?,2017-02-24 00:00:00,MDT,Neutral,0.9961913824081421,0.0,Legal and Regulation,MDT,,0.5
1047292,Can 20 Financial Ratios Measure A Company's Moat Just Like Morningstar? Update,2017-02-23 00:00:00,MDT,Neutral,0.9996503591537476,0.0,Analyst Rating,MDT,,0.5
1047293,"S&P Aristocrat Dog 'Safe' Yields For February Piloted By AbbVie, Chevron, And Target",2017-02-23 00:00:00,MDT,Neutral,0.9953789710998535,0.0,Analyst Rating,MDT,,0.5
1047294,"Boston Topples On Heart Valve Bug; 'Woes' Boost Edwards, Medtronic",2017-02-23 00:00:00,MDT,Neutral,0.9997517466545105,0.0,Analyst Rating,MDT,,0.5
1047295,Stock Rankings According To Hedge Fund Investing (Part 23),2017-02-23 00:00:00,MDT,Neutral,0.9960466027259827,0.0,Stock Movement,MDT,,0.5
1047296,Symetis Follows Its Fellows Into Mitral Valve Technology,2017-02-22 00:00:00,MDT,Neutral,0.9988694787025452,0.0,Analyst Rating,MDT,,0.5
1047297,Wall Street Breakfast: Fed Minutes In Focus,2017-02-22 00:00:00,MDT,Neutral,0.99969482421875,0.0,Stock Movement,MDT,,0.5
1047298,Dividend Update - January 2017,2017-02-21 00:00:00,MDT,Neutral,0.9976155757904053,0.0,Macroeconomic,MDT,,0.5
1047299,Medtronic Plc (MDT) Q3 2017 Results - Earnings Call Transcript,2017-02-21 00:00:00,MDT,Neutral,0.9956859350204468,0.0,Earnings Report,MDT,,0.5
1047300,Edwards' 'Restart' On CardiAQ Heart-Valve Sets Up 2018 Europe Launch: RBC,2017-02-21 00:00:00,MDT,Neutral,0.9984310269355774,0.0,Product Launch,MDT,,0.5
1047301,"Medtronic Posts 'Quickest Comeback' On Heart-Valve, Brain Therapies",2017-02-21 00:00:00,MDT,Neutral,0.9984851479530334,0.0,Analyst Rating,MDT,,0.5
1047302,Medtronic plc 2017 Q3 - Results - Earnings Call Slides,2017-02-21 00:00:00,MDT,Neutral,0.999152421951294,0.0,Earnings Report,MDT,,0.5
1047303,Medtronic fiscal Q3 top line up 5%; earnings down 25%; cash flow ops up 31%; shares up 1% premarket,2017-02-21 00:00:00,MDT,Positive,0.8951511979103088,0.8951511979103088,Stock Movement,MDT,,0.5
1047304,"Medtronic beats by $0.01, beats on revenue",2017-02-21 00:00:00,MDT,Positive,0.9999973773956299,0.9999973773956299,Earnings Report,MDT,,0.5
1047305,Notable earnings before Tuesday's open,2017-02-20 00:00:00,MDT,Neutral,0.9998487234115601,0.0,Earnings Report,MDT,,0.5
1047306,Tracking John Paulson's Paulson & Company Portfolio - Q4 2016 Update,2017-02-20 00:00:00,MDT,Neutral,0.9997866749763489,0.0,Analyst Rating,MDT,,0.5
1047307,"Tesla, Mobileye, Home Depot, Shale, Acacia Lead Investing Action Plan",2017-02-18 00:00:00,MDT,Neutral,0.9956249594688416,0.0,Stock Movement,MDT,,0.5
1047308,"Jarislowsky, Fraser Ltd Buys Quintiles IMS Holdings, Gildan Activewear, Dominion Resources, ...",2017-02-17 00:00:00,MDT,Neutral,0.9997355341911316,0.0,Mergers and Acquisitions,MDT,,0.5
1047309,"D. E. Shaw & Co., Inc. Buys Netflix, NXP Semiconductors NV, Medtronic PLC, Sells Amazon. ...",2017-02-16 00:00:00,MDT,Neutral,0.9993740916252136,0.0,Stock Movement,AMZN,,0.3361680011730641
1047310,"Verition Fund Management LLC Buys Suncor Energy, Exelon, American Electric Power Co, Sells ...",2017-02-16 00:00:00,MDT,Neutral,0.9996291399002075,0.0,Mergers and Acquisitions,MDT,,0.5
1047311,The Vetr community has downgraded $MDT to 3-Stars,2017-02-15 00:00:00,MDT,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,MDT,,0.5
1047312,"Gsa Capital Partners Llp Buys S&P Global, Facebook, Johnson Controls International PLC, ...",2017-02-15 00:00:00,MDT,Neutral,0.9998818635940552,0.0,Stock Movement,MDT,,0.5
1047313,"Two Sigma Advisers, Llc Buys Cisco Systems, Medtronic PLC, Oracle, Sells Amazon. ...",2017-02-15 00:00:00,MDT,Neutral,0.9999107122421265,0.0,Stock Movement,ORCL,,0.2594209286617115
1047314,"Two Sigma Investments Llc Buys Micron Technology, Medtronic PLC, Biogen, Sells Marriott ...",2017-02-15 00:00:00,MDT,Neutral,0.996187150478363,0.0,Mergers and Acquisitions,MDT,,0.5
1047315,My 86 Stock Portfolio Evaluation: Is The Price Right To Buy Using A 3 Category Analysis?,2017-02-13 00:00:00,MDT,Neutral,0.992152750492096,0.0,Stock Movement,MDT,,0.5
1047316,NIH Trials Set Up Artificial Pancreas Market Battle,2017-02-10 00:00:00,MDT,Neutral,0.9831340312957764,0.0,Macroeconomic,MDT,,0.5
1047317,"Robert Olstein Buys Zimmer Biomet Holdings, VCA, Skechers USA, Sells Harman International ...",2017-02-09 00:00:00,MDT,Neutral,0.9989904761314392,0.0,Stock Movement,MDT,,0.5
1047318,vontobel swiss wealth advisors AG Buys iShares U.S. ...,2017-02-08 00:00:00,MDT,Neutral,0.9993568062782288,0.0,Stock Movement,MDT,,0.5
1047319,"Trustco Bank Corp N Y Buys AbbVie, Applied Materials, AT&T, Sells Johnson Controls ...",2017-02-07 00:00:00,MDT,Neutral,0.9998506307601929,0.0,Stock Movement,MDT,,0.5
1047320,Valeritas Holdings Seeks $50 Million IPO Offering,2017-02-07 00:00:00,MDT,Neutral,0.9996002316474915,0.0,Stock Movement,MDT,,0.5
1047321,"Eliot Finkel Investment Counsel, LLC Buys United Technologies, VF, Sells Kohl's, Medtronic PLC, ...",2017-02-07 00:00:00,MDT,Neutral,0.9998385906219482,0.0,Stock Movement,MDT,,0.5
1047322,"Lincoln Capital LLC Buys Alphabet, Amazon.com, Northern Trust, Sells Medtronic PLC",2017-02-07 00:00:00,MDT,Neutral,0.999772846698761,0.0,Stock Movement,MDT,,0.5
1047323,Dexcom: Spearhead Of A New Disruptive Technology In Diabetes,2017-02-06 00:00:00,MDT,Neutral,0.9970109462738037,0.0,Analyst Rating,MDT,,0.5
1047324,Medtronic Could Boost 2018 EPS On Potential $5 Billion Divestiture,2017-02-06 00:00:00,MDT,Neutral,0.9998911619186401,0.0,Earnings Report,MDT,,0.5
1047325,My Super January Portfolio Update With A Big Reveal,2017-02-05 00:00:00,MDT,Neutral,0.9918121099472046,0.0,Product Launch,MDT,,0.5
1047326,"Autus Asset Management, LLC Buys Johnson Controls International PLC, Sells Diplomat Pharmacy, ...",2017-02-03 00:00:00,MDT,Neutral,0.9999589920043945,0.0,Stock Movement,MDT,,0.5
1047327,"Harfst & Associates, Inc. Buys iShares Core S&P Small-Cap, iShares Core S&P ...",2017-02-03 00:00:00,MDT,Neutral,0.9999192953109741,0.0,Stock Movement,MDT,,0.5
1047328,Medtronic preparing to jettison medical supplies business - unit could fetch $5B; shares ahead 1% after hours,2017-01-31 00:00:00,MDT,Positive,0.9999204874038696,0.9999204874038696,Stock Movement,MDT,,0.5
1047329,Bloomberg: Medtronic putting medical supplies business on the block,2017-01-31 00:00:00,MDT,Neutral,0.9994527697563171,0.0,Macroeconomic,MDT,,0.5
1047330,Movers And Shakers In Diabetes Management - Where Will Medtech In 2017 Take Us?,2017-01-31 00:00:00,MDT,Neutral,0.999727189540863,0.0,Analyst Rating,MDT,,0.5
1047331,Realty O Is Gone: Options Update And Accounts Mix For My 86 Stock Portfolio,2017-01-30 00:00:00,MDT,Neutral,0.9877429008483887,0.0,Stock Movement,MDT,,0.5
1047332,"Benin Management Corp Buys Allstate Corp, Visa Inc, BB&T Corp, Sells State Street Corp, ...",2017-01-27 00:00:00,MDT,Neutral,0.9999352693557739,0.0,Stock Movement,MDT,,0.5
1047333,Johnson & Johnson: Fair Is Fair,2017-01-26 00:00:00,MDT,Neutral,0.9984027743339539,0.0,Analyst Rating,MDT,,0.5
1047334,"U.S. Medtech Approvals Dip, But Could Pick Up In 2017",2017-01-25 00:00:00,MDT,Neutral,0.9988559484481812,0.0,Analyst Rating,MDT,,0.5
1047335,"Cubic Asset Management, LLC Buys Medtronic PLC, ITT Corp, Computer Programs and Systems Inc, ...",2017-01-25 00:00:00,MDT,Neutral,0.9999746084213257,0.0,Mergers and Acquisitions,MDT,,0.5
1047336,The Vetr community has downgraded $MDT to 4-Stars,2017-01-23 00:00:00,MDT,Negative,0.9957914352416992,-0.9957914352416992,Analyst Rating,MDT,,0.5
1047337,"Menlo Advisors Llc Buys Discovery Communications Inc, Sells Medtronic PLC, Accuray Inc",2017-01-23 00:00:00,MDT,Neutral,0.9993577599525452,0.0,Stock Movement,MDT,,0.5
